"Date","Revision","Section 232 ETR","Section 301 ETR","IEEPA ETR","Fentanyl ETR","Section 122 ETR"
2025-10-23,"rev_28",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-10-24,"rev_28",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-10-25,"rev_28",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-10-26,"rev_28",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-10-27,"rev_28",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-10-28,"rev_28",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-10-29,"rev_28",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-10-30,"rev_28",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-10-31,"rev_29",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-01,"rev_29",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-02,"rev_29",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-03,"rev_29",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-04,"rev_29",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-05,"rev_30",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-06,"rev_30",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-07,"rev_30",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-08,"rev_30",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-09,"rev_30",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-10,"rev_30",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-11,"rev_30",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-12,"rev_31",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-13,"rev_31",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-14,"rev_31",0.0385815537736183,0.0212108806617689,0.0443655092560707,0.036615497648074,0
2025-11-15,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-16,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-17,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-18,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-19,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-20,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-21,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-22,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-23,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-24,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-25,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-26,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-27,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-28,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-29,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-11-30,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-01,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-02,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-03,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-04,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-05,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-06,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-07,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-08,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-09,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-10,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-11,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-12,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-13,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-14,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-15,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-16,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-17,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-18,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-19,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-20,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-21,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-22,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-23,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-24,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-25,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-26,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-27,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-28,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-29,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-30,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2025-12-31,"rev_32",0.0368524526888187,0.0212108806617689,0.0434948728199802,0.036615497648074,0
2026-01-01,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-02,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-03,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-04,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-05,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-06,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-07,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-08,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-09,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-10,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-11,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-12,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-13,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-14,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-15,"2026_basic",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-16,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-17,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-18,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-19,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-20,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-21,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-22,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-23,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-24,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-25,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-26,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-27,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-28,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-29,"2026_rev_1",0.0368524526888187,0.0212108806617689,0.0434937436353152,0.036615497648074,0
2026-01-30,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-01-31,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-01,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-02,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-03,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-04,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-05,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-06,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-07,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-08,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-09,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-10,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-11,"2026_rev_2",0.0356083496642995,0.0200287513257113,0.0432322209034765,0.0355759092090365,0
2026-02-12,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-13,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-14,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-15,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-16,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-17,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-18,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-19,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-20,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-21,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-22,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-23,"2026_rev_3",0.0356108555207001,0.0200287514977788,0.040610229405761,0.0355910444118466,0
2026-02-24,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-02-25,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-02-26,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-02-27,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-02-28,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-01,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-02,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-03,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-04,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-05,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-06,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-07,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-08,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-09,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-10,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-11,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-12,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-13,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-14,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-15,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-16,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-17,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581
2026-03-18,"2026_rev_4",0.0359474872001321,0.0200287514977788,0,0,0.0327979172528581

# Figure 4. Daily Effective Tariff Rate by Authority
# Import-weighted ETR decomposed by tariff authority
# Source: The Budget Lab Tariff Rate Tracker (USITC HTS data, Census 2024 import weights)
# Note: Authorities: Section 232 (steel/aluminum/autos), Section 301 (China), IEEPA (reciprocal/fentanyl), Section 122 (post-SCOTUS). Section 201 omitted (negligible). 
